date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:03	8892/8892	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Sep%202023%2011:01:35%20GMT	https://gulshangroup.com/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	(from https://gulshangroup.com/)
11:29:04	93076/93076	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20May%202024%2005:59:02%20GMT	https://gulshangroup.com/about-us/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/about-us/index.html	(from https://gulshangroup.com/)
11:29:05	193111/193111	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2004:34:27%20GMT	https://gulshangroup.com/gulshan-avante-a-forward-life/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/gulshan-avante-a-forward-life/index.html	(from https://gulshangroup.com/)
11:29:05	86806/86806	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20May%202024%2005:59:03%20GMT	https://gulshangroup.com/?p=6367	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/indexed20.html	(from https://gulshangroup.com/)
11:29:05	86806/86806	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20May%202024%2005:59:03%20GMT	https://gulshangroup.com/?p=6364	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/indexa3a6.html	(from https://gulshangroup.com/)
11:29:06	193714/193714	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2004:47:14%20GMT	https://gulshangroup.com/celebrating-excellence-gulshan-dynasty-attains-completion-certificate/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/celebrating-excellence-gulshan-dynasty-attains-completion-certificate/index.html	(from https://gulshangroup.com/)
11:29:06	193976/193976	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:00:59%20GMT	https://gulshangroup.com/gulshan-dynasty-the-epitome-of-luxury-living/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/gulshan-dynasty-the-epitome-of-luxury-living/index.html	(from https://gulshangroup.com/)
11:29:07	194071/194071	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:01:08%20GMT	https://gulshangroup.com/elevating-luxury-living-the-essence-of-community-harmony/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/elevating-luxury-living-the-essence-of-community-harmony/index.html	(from https://gulshangroup.com/)
11:29:07	194747/194747	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2004:44:09%20GMT	https://gulshangroup.com/holistic-living-luxury-housing-redefined-for-wellness-in-delhi-ncr/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/holistic-living-luxury-housing-redefined-for-wellness-in-delhi-ncr/index.html	(from https://gulshangroup.com/)
11:29:08	193420/193420	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:00:01%20GMT	https://gulshangroup.com/essentials-of-merchandising-luxury-living/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/essentials-of-merchandising-luxury-living/index.html	(from https://gulshangroup.com/)
11:29:09	179664/179664	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:38:24%20GMT	https://gulshangroup.com/csr/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/csr/index.html	(from https://gulshangroup.com/)
11:29:09	119823/119823	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2004:34:36%20GMT	https://gulshangroup.com/faqs/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/faqs/index.html	(from https://gulshangroup.com/)
11:29:10	118658/118658	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:33:55%20GMT	https://gulshangroup.com/privacy-policy/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/privacy-policy/index.html	(from https://gulshangroup.com/)
11:29:10	107951/107951	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20May%202024%2005:34:44%20GMT	https://gulshangroup.com/disclaimer/	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/disclaimer/index.html	(from https://gulshangroup.com/)
11:29:10	3211/3211	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css?ver=1713783565&wpr_t=1715230040	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.mind65f.css	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:10	78461/78461	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styles.css?ver=1713783566&wpr_t=1715230040	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/stylesc684.css	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:10	17752/17752	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styless.css?ver=1713783566&wpr_t=1715230040	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/stylessc684.css	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20May%202024%2005:59:10%20GMT	https://gulshangroup.com/testimonial/testimonial-right/t	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/testimonial/testimonial-right/t	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:11	11340/11340	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17&wpr_t=1715230040	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.minc8dc.css	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:11	7760/7760	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20May%202024%2005:59:11%20GMT	https://gulshangroup.com/wp-json/wp/v2/testimonial/5952	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/wp/v2/testimonial/5952.json	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:12	2225/2225	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20May%202024%2005:59:11%20GMT	https://gulshangroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgulshangroup.com%2Ftestimonial%2Ftestimonial-right%2F	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/oembed/1.0/embed30d5.json	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20May%202024%2005:59:11%20GMT	https://gulshangroup.com/?p=5952	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/indexf9c2.html	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:12	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Thu,%2009%20May%202024%2005:59:12%20GMT	https://gulshangroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgulshangroup.com%2Ftestimonial%2Ftestimonial-right%2F&format=xml	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/oembed/1.0/embede060	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:12	18499/18499	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/uploads/trustindex-google-widget.css?ver=1713783567&wpr_t=1715230040	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/uploads/trustindex-google-widget603b.css	(from https://gulshangroup.com/testimonial/testimonial-right/)
11:29:13	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.eot	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.eot	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:13	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.eot?	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400d41d.eot	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:13	76736/76736	---MCZ	200	added ('OK')	font/woff2	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.woff2	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.woff2	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:13	89988/89988	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:13	133988/133988	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.ttf	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.ttf	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:14	747927/747927	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.svg	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-brands-400.svg	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:14	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.eot	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.eot	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:14	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.eot?	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400d41d.eot	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:14	13224/13224	---M-Z	200	added ('OK')	font/woff2	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.woff2	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.woff2	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:14	16276/16276	---M-Z	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:15	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.ttf	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.ttf	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:15	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.svg	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-regular-400.svg	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:15	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.eot	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.eot	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:15	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.eot?	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900d41d.eot	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:16	78268/78268	---MCZ	200	added ('OK')	font/woff2	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.woff2	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.woff2	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:16	101648/101648	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:16	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.ttf	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.ttf	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:16	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.svg	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/webfonts/fa-solid-900.svg	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:17	73640/73640	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-Regular.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-Regular.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:17	73332/73332	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-SemiBold.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-SemiBold.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:17	72588/72588	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-Bold.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-Bold.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:17	72804/72804	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-Medium.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-Medium.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
11:29:18	72428/72428	---MCZ	200	added ('OK')	font/woff	date:Wed,%2003%20Jan%202024%2006:32:40%20GMT	https://gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-ExtraBold.woff	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/plugins/ymc-smart-filter/includes/assets/fonts/Poppins-ExtraBold.woff	(from https://gulshangroup.com/wp-content/cache/min/1/wp-content/plugins/ymc-smart-filter/includes/assets/css/style.css?ver=1713783566)
